tool,type,status,test,time,shard
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_4_39.ltlf,0.0,shard_5.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_4_53.ltlf,0.0,shard_5.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_4_68.ltlf,0.0,shard_5.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_4_82.ltlf,0.0,shard_5.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_4_97.ltlf,0.0,shard_5.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_3_4_53.ltlf,0.0,shard_5.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_3_4_82.ltlf,0.0,shard_5.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_1_20.ltlf,0.0,shard_5.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_1_35.ltlf,0.0,shard_5.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_1_5.ltlf,0.0,shard_5.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_1_79.ltlf,0.0,shard_5.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_1_93.ltlf,0.0,shard_5.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_2_17.ltlf,0.0,shard_5.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_2_31.ltlf,0.0,shard_5.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_2_46.ltlf,0.0,shard_5.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_2_75.ltlf,0.0,shard_5.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_3_28.ltlf,0.0,shard_5.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_3_42.ltlf,0.0,shard_5.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_3_71.ltlf,0.0,shard_5.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_3_86.ltlf,0.0,shard_5.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_4_82.ltlf,0.0,shard_5.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_4_97.ltlf,0.0,shard_5.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_1_12.ltlf,0.0,shard_12.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_2_1.ltlf,0.0,shard_12.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_2_38.ltlf,0.0,shard_12.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_3_2.ltlf,0.0,shard_12.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_3_34.ltlf,0.0,shard_12.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_3_49.ltlf,0.0,shard_12.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_3_63.ltlf,0.0,shard_12.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_3_78.ltlf,0.0,shard_12.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_3_92.ltlf,0.0,shard_12.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_4_30.ltlf,0.0,shard_12.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_4_45.ltlf,0.0,shard_12.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_4_6.ltlf,0.0,shard_12.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_4_74.ltlf,0.0,shard_12.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_4_89.ltlf,0.0,shard_12.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_3_3_78.ltlf,0.0,shard_12.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_3_4_45.ltlf,0.0,shard_12.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_1_12.ltlf,0.0,shard_12.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_1_27.ltlf,0.0,shard_12.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_1_41.ltlf,0.0,shard_12.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_1_70.ltlf,0.0,shard_12.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_1_85.ltlf,0.0,shard_12.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_2_1.ltlf,0.0,shard_12.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_2_23.ltlf,0.0,shard_12.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_2_38.ltlf,0.0,shard_12.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_2_52.ltlf,0.0,shard_12.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_2_67.ltlf,0.0,shard_12.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_2_81.ltlf,0.0,shard_12.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_3_2.ltlf,0.0,shard_12.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_3_34.ltlf,0.0,shard_12.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_3_78.ltlf,0.0,shard_12.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_4_30.ltlf,0.0,shard_12.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_4_74.ltlf,0.0,shard_12.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_1_48.ltlf,0.0,shard_3.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_2_59.ltlf,0.0,shard_3.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_2_73.ltlf,0.0,shard_3.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_2_88.ltlf,0.0,shard_3.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_3_11.ltlf,0.0,shard_3.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_3_26.ltlf,0.0,shard_3.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_3_55.ltlf,0.0,shard_3.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_3_7.ltlf,0.0,shard_3.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_3_84.ltlf,0.0,shard_3.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_3_99.ltlf,0.0,shard_3.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_4_51.ltlf,0.0,shard_3.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_4_66.ltlf,0.0,shard_3.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_4_80.ltlf,0.0,shard_3.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_4_95.ltlf,0.0,shard_3.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_3_3_84.ltlf,0.0,shard_3.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_3_4_22.ltlf,0.0,shard_3.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_3_4_51.ltlf,0.0,shard_3.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_3_4_66.ltlf,0.0,shard_3.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_1_19.ltlf,0.0,shard_3.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_1_62.ltlf,0.0,shard_3.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_1_77.ltlf,0.0,shard_3.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_1_91.ltlf,0.0,shard_3.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_2_3.ltlf,0.0,shard_3.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_3_11.ltlf,0.0,shard_3.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_3_55.ltlf,0.0,shard_3.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_3_99.ltlf,0.0,shard_3.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_4_37.ltlf,0.0,shard_3.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_4_51.ltlf,0.0,shard_3.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_4_66.ltlf,0.0,shard_3.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_4_80.ltlf,0.0,shard_3.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_4_95.ltlf,0.0,shard_3.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_2_14.ltlf,0.0,shard_2.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_2_43.ltlf,0.0,shard_2.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_2_72.ltlf,0.0,shard_2.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_2_87.ltlf,0.0,shard_2.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_3_100.ltlf,0.0,shard_2.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_3_54.ltlf,0.0,shard_2.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_3_69.ltlf,0.0,shard_2.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_3_83.ltlf,0.0,shard_2.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_3_98.ltlf,0.0,shard_2.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_4_21.ltlf,0.0,shard_2.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_4_36.ltlf,0.0,shard_2.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_4_50.ltlf,0.0,shard_2.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_4_65.ltlf,0.0,shard_2.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_4_94.ltlf,0.0,shard_2.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_3_2_43.ltlf,0.0,shard_2.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_3_4_50.ltlf,0.0,shard_2.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_1_18.ltlf,0.0,shard_2.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_1_32.ltlf,0.0,shard_2.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_1_47.ltlf,0.0,shard_2.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_1_61.ltlf,0.0,shard_2.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_1_76.ltlf,0.0,shard_2.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_1_90.ltlf,0.0,shard_2.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_2_14.ltlf,0.0,shard_2.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_2_29.ltlf,0.0,shard_2.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_2_43.ltlf,0.0,shard_2.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_2_58.ltlf,0.0,shard_2.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_2_72.ltlf,0.0,shard_2.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_2_87.ltlf,0.0,shard_2.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_3_100.ltlf,0.0,shard_2.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_3_25.ltlf,0.0,shard_2.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_3_4.ltlf,0.0,shard_2.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_3_54.ltlf,0.0,shard_2.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_3_83.ltlf,0.0,shard_2.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_4_21.ltlf,0.0,shard_2.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_4_8.ltlf,0.0,shard_2.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_4_94.ltlf,0.0,shard_2.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_2_21.ltlf,0.0,shard_10.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_2_50.ltlf,0.0,shard_10.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_2_65.ltlf,0.0,shard_10.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_3_18.ltlf,0.0,shard_10.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_3_47.ltlf,0.0,shard_10.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_4_14.ltlf,0.0,shard_10.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_4_29.ltlf,0.0,shard_10.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_4_43.ltlf,0.0,shard_10.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_4_58.ltlf,0.0,shard_10.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_4_87.ltlf,0.0,shard_10.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_3_3_32.ltlf,0.0,shard_10.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_1_100.ltlf,0.0,shard_10.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_1_25.ltlf,0.0,shard_10.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_1_4.ltlf,0.0,shard_10.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_1_54.ltlf,0.0,shard_10.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_1_69.ltlf,0.0,shard_10.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_1_83.ltlf,0.0,shard_10.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_2_21.ltlf,0.0,shard_10.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_2_36.ltlf,0.0,shard_10.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_2_50.ltlf,0.0,shard_10.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_2_65.ltlf,0.0,shard_10.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_2_8.ltlf,0.0,shard_10.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_2_94.ltlf,0.0,shard_10.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_3_18.ltlf,0.0,shard_10.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_3_76.ltlf,0.0,shard_10.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_3_90.ltlf,0.0,shard_10.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_4_14.ltlf,0.0,shard_10.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_4_43.ltlf,0.0,shard_10.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_4_58.ltlf,0.0,shard_10.csv
lucas_projection-based,Error,-1,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_4_4_72.ltlf,0.0,shard_10.csv
lucas_projection-based,Timeout,-2,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_1_37.ltlf,180.0,shard_7.csv
lucas_projection-based,Timeout,-2,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_1_51.ltlf,180.0,shard_7.csv
lucas_projection-based,Timeout,-2,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_2_19.ltlf,180.0,shard_7.csv
lucas_projection-based,Timeout,-2,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_2_33.ltlf,180.0,shard_7.csv
lucas_projection-based,Timeout,-2,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_2_91.ltlf,180.0,shard_7.csv
lucas_projection-based,Timeout,-2,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_3_15.ltlf,180.0,shard_7.csv
lucas_projection-based,Timeout,-2,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_3_3.ltlf,180.0,shard_7.csv
lucas_projection-based,Timeout,-2,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_3_59.ltlf,180.0,shard_7.csv
lucas_projection-based,Timeout,-2,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_2_3_73.ltlf,180.0,shard_7.csv
lucas_projection-based,Timeout,-2,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_3_1_22.ltlf,180.0,shard_7.csv
lucas_projection-based,Timeout,-2,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_3_1_37.ltlf,180.0,shard_7.csv
lucas_projection-based,Timeout,-2,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_3_1_51.ltlf,180.0,shard_7.csv
lucas_projection-based,Timeout,-2,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_3_1_66.ltlf,180.0,shard_7.csv
lucas_projection-based,Timeout,-2,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_3_1_80.ltlf,180.0,shard_7.csv
lucas_projection-based,Timeout,-2,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_3_1_95.ltlf,180.0,shard_7.csv
lucas_projection-based,Timeout,-2,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_3_2_19.ltlf,180.0,shard_7.csv
lucas_projection-based,Timeout,-2,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_3_2_33.ltlf,180.0,shard_7.csv
lucas_projection-based,Timeout,-2,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_3_2_48.ltlf,180.0,shard_7.csv
lucas_projection-based,Timeout,-2,/RG/rg-fried/alnadav5/ltlf-po-benchmarks/lucas/ltlf/peek/peek_3_2_62.ltlf,180.0,shard_7.csv
